ID;MSG;SHARES;LIKES;PROPERTIES;CREATED
431753333699609_571319323076342;The movie below was taken during a recent rice harvesting event at the Yanmar Museum in Nagahama. The machine is a “To-umi. It uses air to separate the harvested rice from chaff and litter.With the advent of modern combines, there are not so many opportunities to see the to-umi in action!;{"count"=>2};{"data"=>[{"id"=>"692877280855825", "name"=>"Benito Hernandez Fernandez"}, {"id"=>"875715339140169", "name"=>"Kiyohiko Kajitsuka"}, {"id"=>"998799506813192", "name"=>"Obet Gatchalian"}, {"id"=>"1027316150614864", "name"=>"Darwin Wilson"}, {"id"=>"1684685661851857", "name"=>"Sandi Bae"}, {"id"=>"223509444694562", "name"=>"\u5CA9\u4F50\u9686"}, {"id"=>"1547925362161408", "name"=>"Pedro Ferreira"}, {"id"=>"10203785691589958", "name"=>"Dayan Wieliam"}, {"id"=>"312893325777207", "name"=>"Roze Loffelt"}, {"id"=>"1547648505544444", "name"=>"Ba Gyi Ko Ko"}], "paging"=>{"cursors"=>{"before"=>"NjkyODc3MjgwODU1ODI1", "after"=>"MTU0NzY0ODUwNTU0NDQ0NAZDZD"}}};[{"name"=>"Length", "text"=>"00:13"}];2016-10-12T09:03:02+0000
431753333699609_568543000020641;Yanmar’s Energy Systems Division will take part in the Chillventa exhibition to be held from Oct 11 to 13. Come along and see our new refrigeration unit.;{"count"=>8};{"data"=>[{"id"=>"875715339140169", "name"=>"Kiyohiko Kajitsuka"}, {"id"=>"998799506813192", "name"=>"Obet Gatchalian"}, {"id"=>"764105826965449", "name"=>"Fumie Hashimoto"}, {"id"=>"466585020175158", "name"=>"Naoya Nishioka"}, {"id"=>"860804977335799", "name"=>"Juliana J\u00FA"}, {"id"=>"224277987983612", "name"=>"\u3054\u3068\u3046 \u3068\u3088\u3072\u308D"}, {"id"=>"1115393971880280", "name"=>"Gomez Juan"}, {"id"=>"10203785860638234", "name"=>"Fabio Sessi"}, {"id"=>"10152888521091052", "name"=>"Sedat Bilgebay"}, {"id"=>"514358498765986", "name"=>"Kunimitsu Ashino"}, {"id"=>"874349915971156", "name"=>"Md Sharifujjaman Shah"}, {"id"=>"312893325777207", "name"=>"Roze Loffelt"}, {"id"=>"172446606430930", "name"=>"\u52A0\u85E4\u6EAA\u5C71"}, {"id"=>"872343959470184", "name"=>"Trudy Eikeren Van"}, {"id"=>"10204551292876793", "name"=>"Gergely Nagy"}, {"id"=>"1197415340301321", "name"=>"Rhodel Apostol"}, {"id"=>"673268236044474", "name"=>"Tilly Dobbe"}, {"id"=>"10204273549652941", "name"=>"Guido de Jong"}, {"id"=>"726011907475674", "name"=>"Sandro Magnani"}, {"id"=>"797506736990668", "name"=>"Ed Peereboom"}, {"id"=>"200002873714131", "name"=>"\u0E41\u0E2D\u0E19 \u0E1E\u0E23\u0E21\u0E17\u0E2D\u0E07"}], "paging"=>{"cursors"=>{"before"=>"ODc1NzE1MzM5MTQwMTY5", "after"=>"MjAwMDAyODczNzE0MTMx"}}};;2016-10-07T03:45:10+0000
431753333699609_568144616727146;Terex Compact Germany, with a superior quality line-up and a strong sales network with a focus on Europe, now joins the Yanmar Group. A ceremony to mark the occasion was yesterday held  in Crailsheim, Germany. Yanmar is looking towards the expansion of its small and medium-sized construction machinery business and will continue to aggressively pursue opportunities in this market in the future!More details: https://www.yanmar.com/global/news/2016/10/04/18716.html;{"count"=>3};{"data"=>[{"id"=>"747232138670696", "name"=>"Dana Van Kammen"}, {"id"=>"466585020175158", "name"=>"Naoya Nishioka"}, {"id"=>"10203681755818762", "name"=>"Chika Shindo"}, {"id"=>"224277987983612", "name"=>"\u3054\u3068\u3046 \u3068\u3088\u3072\u308D"}, {"id"=>"849220665165858", "name"=>"Peter Baardman"}, {"id"=>"758665870819002", "name"=>"Son Le"}, {"id"=>"312893325777207", "name"=>"Roze Loffelt"}, {"id"=>"1197415340301321", "name"=>"Rhodel Apostol"}, {"id"=>"311992095614761", "name"=>"Samsuri Ray"}, {"id"=>"431753333699609", "name"=>"Yanmar Global"}, {"id"=>"979891225378070", "name"=>"G\u00FCnter Weckert"}, {"id"=>"1117429428308706", "name"=>"Athaullah Kutharathullah"}, {"id"=>"10204049664232092", "name"=>"Suchada Pratchayathip"}, {"id"=>"10211737029851411", "name"=>"Pedro Calle"}, {"id"=>"10156665760615434", "name"=>"Fernando C Mart"}, {"id"=>"115715942100673", "name"=>"Himoinsa Panama"}, {"id"=>"673268236044474", "name"=>"Tilly Dobbe"}, {"id"=>"998799506813192", "name"=>"Obet Gatchalian"}, {"id"=>"764105826965449", "name"=>"Fumie Hashimoto"}, {"id"=>"511955455575106", "name"=>"Hirotaka Oyama"}, {"id"=>"742841635828312", "name"=>"Izumi Tuyen"}, {"id"=>"10203785691589958", "name"=>"Dayan Wieliam"}, {"id"=>"1767730970118810", "name"=>"Ahmed Samir Ibrahim"}, {"id"=>"514358498765986", "name"=>"Kunimitsu Ashino"}, {"id"=>"1526314854298442", "name"=>"Fajar Azzura"}], "paging"=>{"cursors"=>{"before"=>"NzQ3MjMyMTM4NjcwNjk2", "after"=>"MTUyNjMxNDg1NDI5ODQ0MgZDZD"}, "next"=>"https://graph.facebook.com/v2.2/431753333699609_568144616727146/likes?access_token=EAACEdEose0cBAAZBHuE2v3R2d9oLhl0um6JUOqQ5l5Y7kQ272kujtQvEdGmHjuFIybTSA7JQ0oN6Jt6bnTQDmk5Vf8kURzesMZAZB8lGmWotfxZC7qUokI98fQDexmqV3gnO1j1ZBCyVcQiW5su052ubj98nvgythxRaSlx9HjkdZBBZAuV8gKj&limit=25&after=MTUyNjMxNDg1NDI5ODQ0MgZDZD"}};;2016-10-06T10:01:00+0000
431753333699609_567654586776149;The HIMOINSA European Convention took place from 19-23 September in Spain.HIMOINSA brought together to its european dealers to introduce the new products and to analyse the European market trends.;{"count"=>2};{"data"=>[{"id"=>"466585020175158", "name"=>"Naoya Nishioka"}, {"id"=>"224277987983612", "name"=>"\u3054\u3068\u3046 \u3068\u3088\u3072\u308D"}, {"id"=>"1197415340301321", "name"=>"Rhodel Apostol"}, {"id"=>"431753333699609", "name"=>"Yanmar Global"}, {"id"=>"514358498765986", "name"=>"Kunimitsu Ashino"}, {"id"=>"998799506813192", "name"=>"Obet Gatchalian"}, {"id"=>"397942893695093", "name"=>"\u0E2D\u0E49\u0E27\u0E19 \u0E42\u0E2D\u0E17\u0E39"}, {"id"=>"875715339140169", "name"=>"Kiyohiko Kajitsuka"}, {"id"=>"1340824342608596", "name"=>"Rodrigo J\u00FAles Marques"}, {"id"=>"673268236044474", "name"=>"Tilly Dobbe"}, {"id"=>"10204049664232092", "name"=>"Suchada Pratchayathip"}, {"id"=>"874349915971156", "name"=>"Md Sharifujjaman Shah"}, {"id"=>"982956451765504", "name"=>"Jetty Kling"}, {"id"=>"511955455575106", "name"=>"Hirotaka Oyama"}, {"id"=>"753408901404203", "name"=>"Eddie Lorenzo Mora"}, {"id"=>"764105826965449", "name"=>"Fumie Hashimoto"}, {"id"=>"1027316150614864", "name"=>"Darwin Wilson"}, {"id"=>"10203785691589958", "name"=>"Dayan Wieliam"}, {"id"=>"830378437094423", "name"=>"Roberto Yuki Kaminosono"}, {"id"=>"742841635828312", "name"=>"Izumi Tuyen"}, {"id"=>"751751428195584", "name"=>"Alex Ishiwatari"}, {"id"=>"10203785860638234", "name"=>"Fabio Sessi"}, {"id"=>"1547925362161408", "name"=>"Pedro Ferreira"}, {"id"=>"865127883605782", "name"=>"Jayson Balog"}, {"id"=>"648789478528210", "name"=>"Angelo van der Velden"}], "paging"=>{"cursors"=>{"before"=>"NDY2NTg1MDIwMTc1MTU4", "after"=>"NjQ4Nzg5NDc4NTI4MjEw"}, "next"=>"https://graph.facebook.com/v2.2/431753333699609_567654586776149/likes?access_token=EAACEdEose0cBAAZBHuE2v3R2d9oLhl0um6JUOqQ5l5Y7kQ272kujtQvEdGmHjuFIybTSA7JQ0oN6Jt6bnTQDmk5Vf8kURzesMZAZB8lGmWotfxZC7qUokI98fQDexmqV3gnO1j1ZBCyVcQiW5su052ubj98nvgythxRaSlx9HjkdZBBZAuV8gKj&limit=25&after=NjQ4Nzg5NDc4NTI4MjEw"}};;2016-10-05T10:27:19+0000
431753333699609_565121190362822;Yanmar participated in Navalshore, a ship construction and maintenance event focusing on the South American market, with discussions and debates on the shipbuilding scene and offshore industry. The event was held in the middle of September in Rio de Janeiro state.;{"count"=>3};{"data"=>[{"id"=>"911400788881283", "name"=>"Douglas Leite"}, {"id"=>"431753333699609", "name"=>"Yanmar Global"}, {"id"=>"875715339140169", "name"=>"Kiyohiko Kajitsuka"}, {"id"=>"10203222520551346", "name"=>"Kubota Hiromi"}, {"id"=>"224277987983612", "name"=>"\u3054\u3068\u3046 \u3068\u3088\u3072\u308D"}, {"id"=>"397942893695093", "name"=>"\u0E2D\u0E49\u0E27\u0E19 \u0E42\u0E2D\u0E17\u0E39"}, {"id"=>"753408901404203", "name"=>"Eddie Lorenzo Mora"}, {"id"=>"1340824342608596", "name"=>"Rodrigo J\u00FAles Marques"}, {"id"=>"275286455966206", "name"=>"Akiko  Hayashi"}, {"id"=>"673268236044474", "name"=>"Tilly Dobbe"}, {"id"=>"1526314854298442", "name"=>"Fajar Azzura"}, {"id"=>"1258622197493350", "name"=>"Adam Septian"}, {"id"=>"311992095614761", "name"=>"Samsuri Ray"}, {"id"=>"1581501615403118", "name"=>"Masami Kawakami"}, {"id"=>"1547925362161408", "name"=>"Pedro Ferreira"}, {"id"=>"10204049664232092", "name"=>"Suchada Pratchayathip"}, {"id"=>"836739116407125", "name"=>"Ajay Chaudhary"}, {"id"=>"10203785691589958", "name"=>"Dayan Wieliam"}, {"id"=>"742841635828312", "name"=>"Izumi Tuyen"}, {"id"=>"860804977335799", "name"=>"Juliana J\u00FA"}, {"id"=>"865127883605782", "name"=>"Jayson Balog"}, {"id"=>"940209435994795", "name"=>"Tinnapat Chadong"}, {"id"=>"1611627309084023", "name"=>"On Makara"}, {"id"=>"172446606430930", "name"=>"\u52A0\u85E4\u6EAA\u5C71"}], "paging"=>{"cursors"=>{"before"=>"OTExNDAwNzg4ODgxMjgz", "after"=>"MTcyNDQ2NjA2NDMwOTMw"}}};;2016-09-30T09:52:10+0000
431753333699609_564280500446891;YANMAR participated with a booth at Expointer, one of the biggest events of the agriculture and agribusiness calendar in Latin America. This year the event was held at the beginning of September in Rio Grande do Sul state. YANMAR, in partnership with our dealer Unyterra – in charge of sales in RS state - participated with a booth.;{"count"=>5};{"data"=>[{"id"=>"431753333699609", "name"=>"Yanmar Global"}, {"id"=>"875715339140169", "name"=>"Kiyohiko Kajitsuka"}, {"id"=>"10203222520551346", "name"=>"Kubota Hiromi"}, {"id"=>"224277987983612", "name"=>"\u3054\u3068\u3046 \u3068\u3088\u3072\u308D"}, {"id"=>"1104338822985726", "name"=>"Diego Saldanha"}, {"id"=>"874349915971156", "name"=>"Md Sharifujjaman Shah"}, {"id"=>"10205267198098822", "name"=>"Ismi M. Edris"}, {"id"=>"397942893695093", "name"=>"\u0E2D\u0E49\u0E27\u0E19 \u0E42\u0E2D\u0E17\u0E39"}, {"id"=>"1340824342608596", "name"=>"Rodrigo J\u00FAles Marques"}, {"id"=>"172446606430930", "name"=>"\u52A0\u85E4\u6EAA\u5C71"}, {"id"=>"1731699410415409", "name"=>"Max Loire"}, {"id"=>"10152888521091052", "name"=>"Sedat Bilgebay"}, {"id"=>"1677103685853905", "name"=>"Mer Armz"}, {"id"=>"645735215543813", "name"=>"Jensen Foy"}, {"id"=>"10204551292876793", "name"=>"Gergely Nagy"}, {"id"=>"764105826965449", "name"=>"Fumie Hashimoto"}, {"id"=>"1547925362161408", "name"=>"Pedro Ferreira"}, {"id"=>"10203785691589958", "name"=>"Dayan Wieliam"}, {"id"=>"742841635828312", "name"=>"Izumi Tuyen"}, {"id"=>"865127883605782", "name"=>"Jayson Balog"}, {"id"=>"819350061449712", "name"=>"Yuuji Tsujimoto"}, {"id"=>"836739116407125", "name"=>"Ajay Chaudhary"}, {"id"=>"673268236044474", "name"=>"Tilly Dobbe"}, {"id"=>"223509444694562", "name"=>"\u5CA9\u4F50\u9686"}], "paging"=>{"cursors"=>{"before"=>"NDMxNzUzMzMzNjk5NjA5", "after"=>"MjIzNTA5NDQ0Njk0NTYy"}}};;2016-09-28T10:02:00+0000
431753333699609_563866673821607;A harvesting event was held at the Yanmar Museum in Japan.With the help of a Yanmar combine, the harvest was over in no time at all!;{"count"=>13};{"data"=>[{"id"=>"793553627335210", "name"=>"Mamun AR Rashid"}, {"id"=>"326243761059092", "name"=>"Tariq Shaufit Affandi"}, {"id"=>"325047374560966", "name"=>"Su Lin"}, {"id"=>"431753333699609", "name"=>"Yanmar Global"}, {"id"=>"875715339140169", "name"=>"Kiyohiko Kajitsuka"}, {"id"=>"10203222520551346", "name"=>"Kubota Hiromi"}, {"id"=>"1437417492939747", "name"=>"Jaypee Montecillo"}, {"id"=>"751751428195584", "name"=>"Alex Ishiwatari"}, {"id"=>"708088222689151", "name"=>"\u307F\u3061\u306E\u304F \u767D\u6CB3"}, {"id"=>"10152888521091052", "name"=>"Sedat Bilgebay"}, {"id"=>"1547925362161408", "name"=>"Pedro Ferreira"}, {"id"=>"737624282927727", "name"=>"Marcelo Marcon"}, {"id"=>"918744434914165", "name"=>"Akira Kayukawa"}, {"id"=>"819350061449712", "name"=>"Yuuji Tsujimoto"}, {"id"=>"312893325777207", "name"=>"Roze Loffelt"}, {"id"=>"329386160777889", "name"=>"\u5B89\u5C45\u91CD\u6674"}, {"id"=>"1006998662749436", "name"=>"Celso Ribeiro"}, {"id"=>"865127883605782", "name"=>"Jayson Balog"}, {"id"=>"929794673713460", "name"=>"Denner Soares Vicentin"}, {"id"=>"722495754440330", "name"=>"Julie Phuong"}, {"id"=>"313184868805220", "name"=>"Ryuuichi Shindou"}, {"id"=>"1340824342608596", "name"=>"Rodrigo J\u00FAles Marques"}, {"id"=>"722716567803701", "name"=>"Yasunori Kitano"}, {"id"=>"544259115742856", "name"=>"Masaru Sonobe"}, {"id"=>"753408901404203", "name"=>"Eddie Lorenzo Mora"}], "paging"=>{"cursors"=>{"before"=>"NzkzNTUzNjI3MzM1MjEw", "after"=>"NzUzNDA4OTAxNDA0MjAz"}, "next"=>"https://graph.facebook.com/v2.2/431753333699609_563866673821607/likes?access_token=EAACEdEose0cBAAZBHuE2v3R2d9oLhl0um6JUOqQ5l5Y7kQ272kujtQvEdGmHjuFIybTSA7JQ0oN6Jt6bnTQDmk5Vf8kURzesMZAZB8lGmWotfxZC7qUokI98fQDexmqV3gnO1j1ZBCyVcQiW5su052ubj98nvgythxRaSlx9HjkdZBBZAuV8gKj&limit=25&after=NzUzNDA4OTAxNDA0MjAz"}};[{"name"=>"Length", "text"=>"00:14"}];2016-09-27T10:05:00+0000
431753333699609_562074387334169;The Concrete Show held at the end of August is recognized as one of the most important Construction equipment events in the world. YANMAR participated with a booth to show our products, as well as at an outdoor area to offer test drives of our ViO30 and highlight the differences between our products and our competitors.;{"count"=>9};{"data"=>[{"id"=>"431753333699609", "name"=>"Yanmar Global"}, {"id"=>"875715339140169", "name"=>"Kiyohiko Kajitsuka"}, {"id"=>"10203222520551346", "name"=>"Kubota Hiromi"}, {"id"=>"211485338902970", "name"=>"YANMAR SOUTH AMERICA"}, {"id"=>"1246391812065665", "name"=>"Charris Buscaino"}, {"id"=>"1117429428308706", "name"=>"Athaullah Kutharathullah"}, {"id"=>"10200362146132027", "name"=>"Christopher Antipolo Logronio"}, {"id"=>"10203785860638234", "name"=>"Fabio Sessi"}, {"id"=>"928636190492972", "name"=>"Bilguun Amarsaikhan"}, {"id"=>"893450100718195", "name"=>"Arjen Barendse"}, {"id"=>"939808036052161", "name"=>"Thelmo Itchad"}, {"id"=>"10204551292876793", "name"=>"Gergely Nagy"}, {"id"=>"764105826965449", "name"=>"Fumie Hashimoto"}, {"id"=>"819350061449712", "name"=>"Yuuji Tsujimoto"}, {"id"=>"312297972286639", "name"=>"Shahzad Mehmood"}, {"id"=>"673268236044474", "name"=>"Tilly Dobbe"}, {"id"=>"10152877602933801", "name"=>"Sharon Seet"}, {"id"=>"742841635828312", "name"=>"Izumi Tuyen"}, {"id"=>"998799506813192", "name"=>"Obet Gatchalian"}, {"id"=>"10204049664232092", "name"=>"Suchada Pratchayathip"}, {"id"=>"753408901404203", "name"=>"Eddie Lorenzo Mora"}, {"id"=>"10203785691589958", "name"=>"Dayan Wieliam"}, {"id"=>"722495754440330", "name"=>"Julie Phuong"}, {"id"=>"10204273549652941", "name"=>"Guido de Jong"}, {"id"=>"758665870819002", "name"=>"Son Le"}], "paging"=>{"cursors"=>{"before"=>"NDMxNzUzMzMzNjk5NjA5", "after"=>"NzU4NjY1ODcwODE5MDAy"}, "next"=>"https://graph.facebook.com/v2.2/431753333699609_562074387334169/likes?access_token=EAACEdEose0cBAAZBHuE2v3R2d9oLhl0um6JUOqQ5l5Y7kQ272kujtQvEdGmHjuFIybTSA7JQ0oN6Jt6bnTQDmk5Vf8kURzesMZAZB8lGmWotfxZC7qUokI98fQDexmqV3gnO1j1ZBCyVcQiW5su052ubj98nvgythxRaSlx9HjkdZBBZAuV8gKj&limit=25&after=NzU4NjY1ODcwODE5MDAy"}};;2016-09-23T10:01:01+0000
431753333699609_561255234082751;YANMAR has announced the introduction of two new additions to its popular YT range of tractors.   Benefitting from clean-running, common-rail engines and an advanced integrated Hydro Mechanical Transmission (i-HMT), the new models deliver all the proven YT tractor benefits to customers seeking a machine in the 45 to 60 horsepower class.;{"count"=>9};{"data"=>[{"id"=>"872343959470184", "name"=>"Trudy Eikeren Van"}, {"id"=>"836025316412091", "name"=>"Paola Oberto"}, {"id"=>"747232138670696", "name"=>"Dana Van Kammen"}, {"id"=>"326243761059092", "name"=>"Tariq Shaufit Affandi"}, {"id"=>"163149277479737", "name"=>"Ko Lin Kolin"}, {"id"=>"1420593031537049", "name"=>"Carlos Bonifacio"}, {"id"=>"431753333699609", "name"=>"Yanmar Global"}, {"id"=>"875715339140169", "name"=>"Kiyohiko Kajitsuka"}, {"id"=>"10203222520551346", "name"=>"Kubota Hiromi"}, {"id"=>"965264846901779", "name"=>"Aek Fishing"}, {"id"=>"691397011034112", "name"=>"\uD558\uC9C0\uD604"}, {"id"=>"616144561842404", "name"=>"Eri Egawa"}, {"id"=>"1097944533665656", "name"=>"Seung Wook Yeum"}, {"id"=>"211485338902970", "name"=>"YANMAR SOUTH AMERICA"}, {"id"=>"883933135031551", "name"=>"Thais Bonito Brigatto"}, {"id"=>"646992635427085", "name"=>"Sano  Eiichi"}, {"id"=>"1494873534133487", "name"=>"Sophem Neung"}, {"id"=>"139525233140536", "name"=>"Ven Love"}, {"id"=>"1276966925700607", "name"=>"Toshi Miyasita"}, {"id"=>"10156112888875394", "name"=>"Yuji Sobata"}, {"id"=>"1273012682733611", "name"=>"Yosischa JuTex"}, {"id"=>"1197415340301321", "name"=>"Rhodel Apostol"}, {"id"=>"771735199575575", "name"=>"\u897F\u6751\u900F"}, {"id"=>"268888956829166", "name"=>"Kengo Shibata"}, {"id"=>"778790572175727", "name"=>"Amin Naga"}], "paging"=>{"cursors"=>{"before"=>"ODcyMzQzOTU5NDcwMTg0", "after"=>"Nzc4NzkwNTcyMTc1NzI3"}, "next"=>"https://graph.facebook.com/v2.2/431753333699609_561255234082751/likes?access_token=EAACEdEose0cBAAZBHuE2v3R2d9oLhl0um6JUOqQ5l5Y7kQ272kujtQvEdGmHjuFIybTSA7JQ0oN6Jt6bnTQDmk5Vf8kURzesMZAZB8lGmWotfxZC7qUokI98fQDexmqV3gnO1j1ZBCyVcQiW5su052ubj98nvgythxRaSlx9HjkdZBBZAuV8gKj&limit=25&after=Nzc4NzkwNTcyMTc1NzI3"}};;2016-09-21T11:48:46+0000
431753333699609_560761190798822;YANMAR America exhibited at JapanFest Atlanta on September 17 & 18. Even Kumamon had fun with our tractors!;{"count"=>22};{"data"=>[{"id"=>"431753333699609", "name"=>"Yanmar Global"}, {"id"=>"875715339140169", "name"=>"Kiyohiko Kajitsuka"}, {"id"=>"10203222520551346", "name"=>"Kubota Hiromi"}, {"id"=>"340625456305290", "name"=>"Hideki Yamanaka"}, {"id"=>"1526099501014969", "name"=>"Susumu Noguchi"}, {"id"=>"517528655022400", "name"=>"Uchida  Shintaro"}, {"id"=>"471779216286389", "name"=>"Tamon Otsuka"}, {"id"=>"777200842393999", "name"=>"Kazuki  Osaka"}, {"id"=>"275286455966206", "name"=>"Akiko  Hayashi"}, {"id"=>"664342180373490", "name"=>"Kanae Nishino"}, {"id"=>"806308289407856", "name"=>"Kazuyoshi  Saijo"}, {"id"=>"10204132547255070", "name"=>"Takashi Yagi"}, {"id"=>"770291039722816", "name"=>"Hiromitsu Akiyama"}, {"id"=>"481583728648675", "name"=>"Naoki Maekawa"}, {"id"=>"939646736117387", "name"=>"\u99AC\u6E21\u7531\u9999\u5B50"}, {"id"=>"1426324124291935", "name"=>"Taku Yahage"}, {"id"=>"463404567095223", "name"=>"\u4F50\u85E4\u90C1\u592B"}, {"id"=>"580711628746816", "name"=>"Azusa  Yamada"}, {"id"=>"322021614657711", "name"=>"Masateru  Yanari"}, {"id"=>"638700336265119", "name"=>"Konomu  Fujita"}, {"id"=>"1569173733297157", "name"=>"\u4E0A\u65B9\u7950\u8F14"}, {"id"=>"1669844343228248", "name"=>"Mayuko Okada"}, {"id"=>"354605664689943", "name"=>"\u4E95\u4F51\u4ECB"}, {"id"=>"550464335075180", "name"=>"Sugawara Masaaki"}, {"id"=>"554889817965702", "name"=>"Shintarou Fukuda"}], "paging"=>{"cursors"=>{"before"=>"NDMxNzUzMzMzNjk5NjA5", "after"=>"NTU0ODg5ODE3OTY1NzAy"}, "next"=>"https://graph.facebook.com/v2.2/431753333699609_560761190798822/likes?access_token=EAACEdEose0cBAAZBHuE2v3R2d9oLhl0um6JUOqQ5l5Y7kQ272kujtQvEdGmHjuFIybTSA7JQ0oN6Jt6bnTQDmk5Vf8kURzesMZAZB8lGmWotfxZC7qUokI98fQDexmqV3gnO1j1ZBCyVcQiW5su052ubj98nvgythxRaSlx9HjkdZBBZAuV8gKj&limit=25&after=NTU0ODg5ODE3OTY1NzAy"}};;2016-09-20T10:21:23+0000
431753333699609_558943447647263;In May 2015, the YT series models – YT 490/5101/5113 ― were released onto the market. These models are the embodiment of Yanmar’s revolutionary concept tractor. With unprecedented design innovation, advanced technology and unrivaled ergonomic comfort, the tractors realized a new level of productivity and ease of use for farmers. Furthermore, the total support system provided, ensures that users get the most out of these features.From the conception of the concept tractor through to the large scale production of the YT series, we followed the inside story. Here you will find insights from the man behind the design of the concept tractor, the world renowned industrial designer Ken Okuyama, those who leveraged technology in the tractors' production, and those providing after-sales services directly to the customer. The YT series, with its striking Premium Red body, offers the sort of superior comfort that answers the voices of the farmers themselves. Presented here, we shed light on Yanmar's thinking behind the YT series.More details:https://www.yanmar.com/global/about/ymedia/product/yt_inside_story.html;{"count"=>6};{"data"=>[{"id"=>"431753333699609", "name"=>"Yanmar Global"}, {"id"=>"875715339140169", "name"=>"Kiyohiko Kajitsuka"}, {"id"=>"10203222520551346", "name"=>"Kubota Hiromi"}, {"id"=>"883933135031551", "name"=>"Thais Bonito Brigatto"}, {"id"=>"1684685661851857", "name"=>"Sandi Bae"}, {"id"=>"318936495173429", "name"=>"Saurabh Shukla"}, {"id"=>"172446606430930", "name"=>"\u52A0\u85E4\u6EAA\u5C71"}, {"id"=>"1830080847277550", "name"=>"Michihiko Hara"}, {"id"=>"998799506813192", "name"=>"Obet Gatchalian"}, {"id"=>"726011907475674", "name"=>"Sandro Magnani"}, {"id"=>"311992095614761", "name"=>"Samsuri Ray"}, {"id"=>"224277987983612", "name"=>"\u3054\u3068\u3046 \u3068\u3088\u3072\u308D"}, {"id"=>"10152888521091052", "name"=>"Sedat Bilgebay"}, {"id"=>"1832951800253324", "name"=>"\u0627\u0628\u0648 \u0646\u0627\u0635\u0631 \u0644\u0644\u062A\u062C\u0627\u0631\u0647"}, {"id"=>"874349915971156", "name"=>"Md Sharifujjaman Shah"}, {"id"=>"10206001749151140", "name"=>"Mario Dovo"}, {"id"=>"764105826965449", "name"=>"Fumie Hashimoto"}, {"id"=>"777483598965451", "name"=>"Virak Chea"}, {"id"=>"1581501615403118", "name"=>"Masami Kawakami"}, {"id"=>"10204551292876793", "name"=>"Gergely Nagy"}, {"id"=>"722495754440330", "name"=>"Julie Phuong"}, {"id"=>"673268236044474", "name"=>"Tilly Dobbe"}, {"id"=>"321928148004871", "name"=>"Oh Oh Bora"}, {"id"=>"742841635828312", "name"=>"Izumi Tuyen"}, {"id"=>"116827935413351", "name"=>"Wael Hikaya"}], "paging"=>{"cursors"=>{"before"=>"NDMxNzUzMzMzNjk5NjA5", "after"=>"MTE2ODI3OTM1NDEzMzUx"}, "next"=>"https://graph.facebook.com/v2.2/431753333699609_558943447647263/likes?access_token=EAACEdEose0cBAAZBHuE2v3R2d9oLhl0um6JUOqQ5l5Y7kQ272kujtQvEdGmHjuFIybTSA7JQ0oN6Jt6bnTQDmk5Vf8kURzesMZAZB8lGmWotfxZC7qUokI98fQDexmqV3gnO1j1ZBCyVcQiW5su052ubj98nvgythxRaSlx9HjkdZBBZAuV8gKj&limit=25&after=MTE2ODI3OTM1NDEzMzUx"}};;2016-09-16T10:02:01+0000
